1237,green woods 
1238,fortune select dasve
1239,parthasarathy luxury houseboats
1240, bagga palace
1241,temple stays
1242,woodyvu stok house
1243,the park kolkata
1244,gulab paradise
1245, sartaj
1246,oyo premium ballygunge lovelock street
1247,oyo rooms kumbakonam railway station
1248,half moon residency
1249, heera holiday inn
1250,ladakh himalayan retreat
1251,hardys world
1252, mahay palace
1253,highland resort
1254, sunshine inn
1255,cold desert camp
1256,dimensions service apartmentho chi minh sarani
1257,apple valley inn
1258, sky high
1259, shiva
1260, season house
1261,tekarees guest house
1262, tenzing retreat
1263,genx casaya
1264,club mahindra ashtamudi
1265, pearl marc
1266,novotel imagica khopoli
1267,oyo premium calicut airport extension
1268, om palace
1269,madhurapuri arcade
1270,the big boss
1271,avadh inn lucknow
1272,indrakshi ae 
1273, shivangan
1274, sanjeevny
1275,nexgen guest house ad 
1276,ekaant the retreat
1277,green palm resorts
1278,carnival resort
1279,wilderness villa
1280,oyo premium bansmandi chauraha
1281, surya plaza
1282,aquasserenne resort
1283,the view heights
1284,oyo premium town hall road calicut
1285,oyo rooms leh palace view
1286,la exotica
1287, nirmal palace
1288, himalaya inn
1289, alpine villa
1290,krishna leela homestay
1291,oyo rooms vikrant khand
1292, all season
1293,r and g regency
1294, ladakh residency
1295, india awadh
1296, ladakh inn
1297,staris lucknow
1298,oyo premium dayal chowk lucknow
1299, yash lucknow
1300,aqua holidays
1301, pukhraj
1302,raj residency 
1303, panorma
1304,niraamaya retreats surya samudra
1305,oyo rooms ballygunge south point school
1306,vista rooms at obetel grande
1307, icon classic
1308, lineage
1309,le osh 
1310,mahey retreat
1311, neelakanta
1312, vikrant
1313, rising sun
1314,golden valley
